Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172533	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172533	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172533	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172533	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172534	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172534	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172534	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172534	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172622	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172622	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172623	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172623	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172624	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172624	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172653	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172653	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172654	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172654	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172654	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172654	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172654	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172654	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172655	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172655	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172655	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172655	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172655	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172655	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172655	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172655	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172656	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172656	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172658	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172658	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172658	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172658	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172658	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172658	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172658	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172658	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172659	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172659	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172659	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172659	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172659	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172659	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172716	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172716	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172716	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172716	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172717	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172717	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172717	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172717	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172718	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172718	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172718	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172718	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172718	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172718	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172741	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172741	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172742	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172742	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172743	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172743	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172743	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172743	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172744	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172744	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172744	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172744	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172830	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172830	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172831	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172831	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172832	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172832	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172832	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172832	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172832	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172832	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172833	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172833	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172833	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172833	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403172833	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403172833	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403173044	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403173044	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403173202	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403173202	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403193408	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403193408	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403201531	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403201531	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220045	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220045	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220047	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220047	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220047	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220047	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220048	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220048	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220052	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220052	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220052	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220052	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220057	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220057	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220103	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220103	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220104	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220104	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220109	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220109	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220110	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220110	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220111	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220111	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220111	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220111	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220112	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220112	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220112	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220112	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220113	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220113	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220113	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220113	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220120	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220120	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210403220121	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210403220121	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405001109	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405001109	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405001359	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405001359	|
Analog Failure	|P671	|1	|GND	|tp2	|210405002104	|
Analog Failure	|P671	|1	|GND	|tp2	|210405002412	|
Analog Failure	|P671	|1	|GND	|tp2	|210405020500	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405023731	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405023731	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405031057	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405031057	|
Analog Failure	|P671	|1	|GND	|tp2	|210405031143	|
Analog Failure	|P671	|1	|GND	|tp2	|210405032017	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405034619	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405034619	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210405044608	|
Analog Failure	|P661	|1	|V5	|tp197	|210405044608	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405052812	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405052812	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405053438	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405053438	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405054012	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405054012	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405054251	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405054251	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405054406	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405054406	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405054521	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405054521	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405055252	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405055252	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405080647	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405080647	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405080907	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405080907	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405081132	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405081132	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405082105	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405082105	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405082106	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405082106	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405082107	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405082107	|
Analog Failure	|P133	|1	|AN_IN_B_3_	|tp23	|210405082108	|
Analog Failure	|P337	|1	|SIGN1958	|tp415	|210405082108	|
Analog Failure	|P200	|1	|DI_S_WAKE-UP	|tp511	|210407114729	|
Analog Failure	|P671	|1	|GND	|tp2	|210407114729	|
Analog Failure	|P200	|1	|DI_S_WAKE-UP	|tp511	|210407115031	|
Analog Failure	|P671	|1	|GND	|tp2	|210407115031	|
Analog Failure	|P461	|1	|SIGN2328	|tp246	|210408001432	|
Analog Failure	|P614	|1	|V30W	|tp126	|210408001432	|
Analog Failure	|P671	|1	|GND	|tp2	|210408001435	|
Analog Failure	|P369	|1	|SIGN2094	|tp723	|210408001435	|
Analog Failure	|P671	|1	|GND	|tp2	|210408012242	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210408012242	|
Analog Failure	|P671	|1	|GND	|tp2	|210408012407	|
Analog Failure	|P529	|1	|SIGN2486	|tp729	|210408012407	|
Analog Failure	|P667	|1	|GND	|tp14	|210408012408	|
Analog Failure	|P508	|1	|SIGN2445	|tp626	|210408012408	|
Analog Failure	|P671	|1	|GND	|tp2	|210409013801	|
Analog Failure	|P296	|1	|SIGN1893	|tp204	|210409013801	|
Analog Failure	|P671	|1	|GND	|tp2	|210409044643	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210409044643	|
Analog Failure	|P671	|1	|GND	|tp2	|210409044901	|
Analog Failure	|P296	|1	|SIGN1893	|tp204	|210409044901	|
Analog Failure	|P671	|1	|GND	|tp2	|210409055012	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210409055012	|
Analog Failure	|P394	|1	|SIGN2214	|tp519	|210409090651	|
Analog Failure	|P406	|1	|SIGN2240	|tp515	|210409090651	|
Analog Failure	|P200	|1	|DI_S_WAKE-UP	|tp511	|210409090659	|
Analog Failure	|P671	|1	|GND	|tp2	|210409090659	|
Analog Failure	|P394	|1	|SIGN2214	|tp519	|210409141248	|
Analog Failure	|P406	|1	|SIGN2240	|tp515	|210409141248	|
Analog Failure	|P200	|1	|DI_S_WAKE-UP	|tp511	|210409141256	|
Analog Failure	|P671	|1	|GND	|tp2	|210409141256	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210409160644	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210409160743	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210409162448	|
Analog Failure	|P661	|1	|V5	|tp197	|210409162448	|
Analog Failure	|P671	|1	|GND	|tp2	|210409162456	|
Analog Failure	|P483	|1	|SIGN2394	|tp113	|210409162456	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210409162614	|
Analog Failure	|P661	|1	|V5	|tp197	|210409162614	|
Analog Failure	|P671	|1	|GND	|tp2	|210409162622	|
Analog Failure	|P483	|1	|SIGN2394	|tp113	|210409162622	|
Analog Failure	|P671	|1	|GND	|tp2	|210413000256	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210413000256	|
Analog Failure	|P234	|1	|DIG_IN_I_3_	|tp13	|210413000522	|
Analog Failure	|P190	|1	|DI_DIG_IN_I_4_	|tp524	|210413000522	|
Analog Failure	|P235	|1	|DIG_IN_I_4_	|tp17	|210413000522	|
Analog Failure	|P671	|1	|GND	|tp2	|210413001613	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210413001613	|
Analog Failure	|P671	|1	|GND	|tp2	|210413003616	|
Analog Failure	|P614	|1	|V30W	|tp126	|210413003616	|
Analog Failure	|P78	|1	|AGND	|tp983	|210413003622	|
Analog Failure	|P671	|1	|GND	|tp2	|210413031102	|
Analog Failure	|P659	|1	|V3	|tp200	|210413031102	|
Analog Failure	|P78	|1	|AGND	|tp983	|210413031119	|
Analog Failure	|P339	|1	|SIGN1960	|tp413	|210415103111	|
Analog Failure	|P276	|1	|S_WAKE-UP	|tp525	|210415103258	|
Analog Failure	|P400	|1	|SIGN2225	|tp506	|210415103258	|
Analog Failure	|P399	|1	|SIGN2223	|tp513	|210415114504	|
Analog Failure	|P407	|1	|SIGN2241	|tp507	|210415114504	|
Analog Failure	|P149	|1	|DI_15_WAKE-UP	|tp505	|210415114506	|
Analog Failure	|P405	|1	|SIGN2238	|tp501	|210415114506	|
Analog Failure	|P203	|1	|DI_T_WAKE-UP	|tp520	|210415114506	|
Analog Failure	|P406	|1	|SIGN2240	|tp515	|210415114506	|
Analog Failure	|P149	|1	|DI_15_WAKE-UP	|tp505	|210415114512	|
Analog Failure	|P671	|1	|GND	|tp2	|210415114512	|
Analog Failure	|P399	|1	|SIGN2223	|tp513	|210415114825	|
Analog Failure	|P407	|1	|SIGN2241	|tp507	|210415114825	|
Analog Failure	|P149	|1	|DI_15_WAKE-UP	|tp505	|210415114827	|
Analog Failure	|P405	|1	|SIGN2238	|tp501	|210415114827	|
Analog Failure	|P203	|1	|DI_T_WAKE-UP	|tp520	|210415114827	|
Analog Failure	|P406	|1	|SIGN2240	|tp515	|210415114827	|
Analog Failure	|P149	|1	|DI_15_WAKE-UP	|tp505	|210415114833	|
Analog Failure	|P671	|1	|GND	|tp2	|210415114833	|
Analog Failure	|P671	|1	|GND	|tp2	|210415142748	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210415142748	|
Analog Failure	|P671	|1	|GND	|tp2	|210415142908	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210415142908	|
Analog Failure	|P671	|1	|GND	|tp2	|210415143447	|
Analog Failure	|P314	|1	|SIGN1929	|tp235	|210415143447	|
Analog Failure	|P671	|1	|GND	|tp2	|210416014105	|
Analog Failure	|P671	|1	|GND	|tp2	|210416014119	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210416033150	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210416033150	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210416033150	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210416033252	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210416033252	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210416033252	|
Analog Failure	|P661	|1	|V5	|tp197	|210416233950	|
Analog Failure	|P671	|1	|GND	|tp2	|210416233950	|
Analog Failure	|P558	|1	|SIGN2534	|tp336	|210416233951	|
Analog Failure	|P661	|1	|V5	|tp197	|210416234118	|
Analog Failure	|P671	|1	|GND	|tp2	|210416234118	|
Analog Failure	|P558	|1	|SIGN2534	|tp336	|210416234119	|
Analog Failure	|P78	|1	|AGND	|tp983	|210417001842	|
Analog Failure	|P78	|1	|AGND	|tp983	|210417004444	|
Analog Failure	|P276	|1	|S_WAKE-UP	|tp525	|210417012350	|
Analog Failure	|P400	|1	|SIGN2225	|tp506	|210417012350	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210417012351	|
Analog Failure	|P661	|1	|V5	|tp197	|210417012351	|
Analog Failure	|P276	|1	|S_WAKE-UP	|tp525	|210417013202	|
Analog Failure	|P400	|1	|SIGN2225	|tp506	|210417013202	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210417013203	|
Analog Failure	|P661	|1	|V5	|tp197	|210417013203	|
Analog Failure	|P112	|1	|AI_TERM_30	|tp265	|210417013333	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210417013333	|
Analog Failure	|P112	|1	|AI_TERM_30	|tp265	|210417013532	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210417013532	|
Analog Failure	|P112	|1	|AI_TERM_30	|tp265	|210417013855	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210417013855	|
Analog Failure	|P221	|1	|DIG_IN_G_17_	|tp65	|210417120912	|
Analog Failure	|P671	|1	|GND	|tp2	|210417120912	|
Analog Failure	|P146	|1	|CM_OUT	|tp109	|210417123607	|
Analog Failure	|P671	|1	|GND	|tp2	|210417123607	|
Analog Failure	|P139	|1	|BI_DIR_J	|tp111	|210417123611	|
Analog Failure	|P671	|1	|GND	|tp2	|210417123611	|
Analog Failure	|P671	|1	|GND	|tp2	|210417142728	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210417142728	|
Analog Failure	|P671	|1	|GND	|tp2	|210417143122	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210417143122	|
Open Failure	|P375	|1	|SIGN2163	|tp858	|210419171010	|
Open Failure	|P632	|1	|CAN_L_1_	|tp42	|210419171011	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171219	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171250	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171410	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171410	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419171410	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171431	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171516	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171516	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419171516	|
Analog Failure	|P671	|1	|GND	|tp2	|210419171531	|
Analog Failure	|P113	|1	|AI_V1	|tp264	|210419171737	|
Analog Failure	|P607	|1	|V1UC	|tp959	|210419171737	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172031	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172031	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172428	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172428	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172631	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172631	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172650	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172650	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172651	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172651	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172652	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172652	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172652	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172652	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172653	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172653	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172659	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172659	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172700	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172700	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172701	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172701	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172702	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172702	|
Analog Failure	|P629	|1	|CAN_H_6_	|tp67	|210419172702	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172702	|
Analog Failure	|P671	|1	|GND	|tp2	|210419172825	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172825	|
Analog Failure	|P671	|1	|GND	|tp2	|210419172958	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419172958	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173001	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173001	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173007	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173007	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173008	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173008	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173009	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173009	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173019	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173019	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173031	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173031	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173032	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173032	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173033	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173033	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173100	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173100	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173101	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173101	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173101	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173101	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173103	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173103	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173103	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173103	|
Analog Failure	|P671	|1	|GND	|tp2	|210419173104	|
Analog Failure	|P377	|1	|SIGN2183	|tp917	|210419173104	|
Analog Failure	|P297	|1	|SIGN1896	|tp124	|210419174539	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210419174539	|
Analog Failure	|P297	|1	|SIGN1896	|tp124	|210419174705	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210419174705	|
Analog Failure	|P297	|1	|SIGN1896	|tp124	|210419174848	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210419174848	|
Analog Failure	|P73	|1	|_RESET_	|tp1011	|210419223331	|
Analog Failure	|P671	|1	|GND	|tp2	|210419223331	|
Analog Failure	|P671	|1	|GND	|tp2	|210419223331	|
Analog Failure	|P293	|1	|SIGN1890	|tp194	|210419223331	|
Analog Failure	|P78	|1	|AGND	|tp983	|210419223335	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210419223335	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210419223337	|
Analog Failure	|P661	|1	|V5	|tp197	|210419223337	|
Analog Failure	|P73	|1	|_RESET_	|tp1011	|210419223502	|
Analog Failure	|P671	|1	|GND	|tp2	|210419223502	|
Analog Failure	|P671	|1	|GND	|tp2	|210419223502	|
Analog Failure	|P293	|1	|SIGN1890	|tp194	|210419223502	|
Analog Failure	|P78	|1	|AGND	|tp983	|210419223506	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210419223506	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210419223509	|
Analog Failure	|P661	|1	|V5	|tp197	|210419223509	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210420014143	|
Analog Failure	|P661	|1	|V5	|tp197	|210420014143	|
Analog Failure	|P305	|1	|SIGN1910	|tp205	|210420014357	|
